skin_id,name,champion,rarity_type,skin_lore,cost,has_chroma,release_date
1012,Annie-Versary,Annie,3,"Ten years of epic outplays, last second turnarounds, and brutal throws - and we couldn't have done it without each and every one of you. Annie is ready to usher in the festivities, and Teemo… has been lifting, I see. Happy 10!",,False,2019-10-27
1013,Lunar Beast Annie,Annie,5,"Everyone was shocked when Annie was chosen as Ox Clan's tech operative. A precocious prodigy, Annie serves as the team's recon strategist, making sure the parade route is clear of civilians.",1350 RP,True,2021-02-04
1022,Cafe Cuties Annie,Annie,5,"Daughter of the cafe's owner and an accomplished pastry mage wunderkind, Annie has a sweet tooth to be reckoned with. Though her occasional hangry tantrums send her enchanted gummy bear scouring the cafe for any morsel of food fit for his master, with a full belly Annie is as sweet as sugar!",1350 RP,False,2021-12-02
1031,Fright Night Annie,Annie,5,Awful Orphan Annie comes home from school each day<br>A lonely little lady with whom no one will play<br>Now all her family's fled (or dead or gone away)<br>She can depend on Mr. Tibbers to make her new friends stay!,1350 RP,False,2022-09-22
1040,Winterblessed Annie,Annie,5,"Senna set off to search for the Aurora, only to encounter the child, Annie, outside her estate. Her most cherished friend was her family's pet bear, who recently died. Annie wished for Polaris to bring him back to life, but Senna refused, and instead presented the bear in toy form. ""Loss is a part of life, but his memories will live inside this gift.",1350 RP,False,2023-12-06
1050,Battle Princess Annie,Annie,5,"Annie revealed her magical talents before Telum's royal court, transforming her dear teddy bear into a knight of steel and flame. Though a near-fatal display for many aristocrats, Queen Fiora embraced the child's potential and named her successor. Annie trains to triumph in a future Coronation… and causes a fair amount of mischief for her regal mentor.",1350 RP,False,2024-08-28
523000,default,Aphelios,7,"Emerging from moonlight’s shadow with weapons drawn, Aphelios kills the enemies of his faith in brooding silence—speaking only through the certainty of his aim, and the firing of each gun. Though fueled by a poison that renders him mute, he is guided by his sister Alune in her distant temple sanctuary from where she pushes an arsenal of moonstone weapons into his hands. For as long as the moon shines overhead, Aphelios will never be alone.",975 RP,False,2019-12-11
523001,Nightbringer Aphelios,Aphelios,5,"Separated at primordial birth, Aphelios, a fiend of chaos, and Alune, an archoness of order, were created as enemies. Yet, drawn each night to wander by shared visions of the moon, they found each other. Abandoning their natures, they struggle to show creation that darkness can shine, even as other divinities endlessly war…",1350 RP,True,2019-12-11
523009,Lunar Beast Aphelios,Aphelios,5,"Aphelios stays quiet, preferring to worship the Bull God according to obscure “old ways” that are unfamiliar to the rest of his squad. His teammates are welcoming, if curious, but have yet to realize that Aphelios and his sister Alune are actually the Bull God's progeny, placed among the squad to face this year's Lunar Beast.",1350 RP,True,2021-02-04
523018,EDG Aphelios,Aphelios,5,No lore,1350 RP,False,2022-05-12
523020,Spirit Blossom Aphelios,Aphelios,5,"Ionians share whispered stories of the twin spirits of the night, Aphelios and Alune. It is said the darkening of the sky comes from the brother's armaments, tearing the fabric of blues and whites apart to create an obsidian canvas painted with stars. The sister's motives are more... mysterious.",1350 RP,False,2022-10-06
523030,HEARTSTEEL Aphelios,Aphelios,5,"A multi-instrumental musical genius whose passion for his craft is nigh obsessive, Aphelios is the composer and creative backbone of HEARTSTEEL.  Though he rarely ever speaks, with this wild band of musical misfits and his twin sister (the band's manager Alune) by his side, Aphelios is ready to have his creative voice heard loud and clear.",1350 RP,False,2023-11-08
523040,Prestige Spirit Blossom Springs Aphelios,Aphelios,3,"Silent and brooding, Aphelios's calm presence and sharp looks endeared him not only to Ahri, but to all the guests of Spirit Blossom Springs. With encouragement from his sister, Alune, he accepted an invitation to become an ambassador for the bathhouse, indulging in the refreshing power of their many treatments and inspiring guests to do the same.",,False,2025-07-30
22000,default,Ashe,7,"Iceborn warmother of the Avarosan tribe, Ashe commands the most populous horde in the north. Stoic, intelligent, and idealistic, yet uncomfortable with her role as leader, she taps into the ancestral magics of her lineage to wield a bow of True Ice. With her people’s belief that she is the mythological hero Avarosa reincarnated, Ashe hopes to unify the Freljord once more by retaking their ancient, tribal lands.",260 RP,False,2009-02-21
22001,Freljord Ashe,Ashe,7,"Under a united Freljord, Ashe leads her kinsfolk under one banner to protect against all invaders and the impending threat from the Watchers. With her fellow clan leaders by her side, there's no force in all of Runeterra that can threaten the North.",520 RP,False,2009-11-20
22002,Sherwood Forest Ashe,Ashe,7,"Condemned as a rogue and a thief, Ashe is nonetheless a leader of the free peoples of Albion, protecting the weak and the powerless from oppression in any form. Hundreds of bounty hunters have scoured the woods to find her, but they always come back with empty hands… and emptier pockets.",520 RP,False,2010-04-08
22003,Woad Ashe,Ashe,7,"A legendary wilderness archer, Ashe is the first and last member of the Woad Tribe many a wayward traveler will ever meet. Nothing is known of her past, save for frozen corpses littering the northern trails.",520 RP,False,2010-07-18
22004,Queen Ashe,Ashe,7,"A radiant queen once venerated as a figure reborn from legend, Ashe rules her people as the visionary leader of two great Freljordian houses. Yet two equally driven rivals oppose her queendom, as a rising darkness threatens to consume them all.",975 RP,False,2010-09-21
22005,Amethyst Ashe,Ashe,7,No lore,975 RP,False,2011-11-15
22006,Heartseeker Ashe,Ashe,7,"Leader of the Heartseekers and self-described queen of hearts, Ashe is a just ruler with no tolerance for agony or grief as the season of romance approaches. Instead she'd rather fill the world with love... generally using projectile weapons.",975 RP,False,2014-02-14
22007,Marauder Ashe,Ashe,7,"Magelord culture was, at the height of the empire's power, strictly segregated into brutal warrior-castes, whose rise and fall was dictated by their victories in battle. Little regard is paid to this outdated militarism now—Marauder captains like Ashe maintain power simply by instilling fear, and slaying their rivals.",750 RP,False,2015-02-17
22008,PROJECT: Ashe,Ashe,4,"While on the frontlines of a corporate war, Ashe witnessed the human cost of PROJECT's ambition. Now the leader of the resistance group G/NETIC, Ashe has set her sights on nothing less than the downfall of the most powerful corporations.",1820 RP,True,2016-08-01
22009,Worlds 2017 Ashe,Ashe,5,No lore,1350 RP,True,2017-09-12
22011,Cosmic Queen Ashe,Ashe,5,"Benevolent ruler of the stars, Ashe fires her arrows across the endless darkness of space, creating new constellations wherever they fall. Her court drifts between galaxies, replenishing all the lights that have faded.",1350 RP,True,2018-08-21
22017,High Noon Ashe,Ashe,4,"A mechanical angel built at the dawn of the pioneer age, Ashe is fueled by the blood of deities gunned down in the infamous land rush that destroyed Heaven. She has adopted a devil-may-care attitude as she seeks adventure, choosing to forgive and protect the same mankind that forever robbed itself of eternal paradise.",1820 RP,True,2019-10-10
22023,Fae Dragon Ashe,Ashe,5,"Ashe led her tribe into a mysterious forest to protect them from Brand's destruction. There, she happened upon the Fae Dragon, who sensed her immense power and devotion to her people and blessed her with its arcane magic. Now, Ashe weaves spells to keep them safe while biding her time for her revenge.",1350 RP,True,2020-10-01
22032,Coven Ashe,Ashe,5,"They came to Ashe in a bone-deep chill—the frost of the Jet-Black Ibex, entombing the world in ice. She descended the mountain and brought a harrowing winter with her… but that is not the only thing that followed Ashe into the night. The mountain itself rumbles.",1350 RP,True,2021-08-12
22043,Ocean Song Ashe,Ashe,5,"As the CEO of the hot clothing company Frel, Ashe is dead tired after spending a year heads-down in work with little sun at her Northern headquarters. The Ocean Song Festival sounds like the perfect place for her to warm up, disappear into a crowd, and lose herself to some fabulous music.",1350 RP,True,2022-06-09
22052,Lunar Empress Ashe,Ashe,5,"Her people slaughtered, Ashe—daughter of the Emperor of the Great Sea—sought solace on an abandoned island far from home. There, she made alliances with a strange serpent and a sinister would-be king, in the hope that their untapped might could help seize her empire back. It was a hard-fought victory, but the true battle is far from over: diplomacy.",1350 RP,True,2023-01-26
22063,DRX Ashe,Ashe,5,No lore,1350 RP,True,2023-06-01
22065,Crystalis Motus Ashe,Ashe,3,"Ashe's retreat from her northern homeland was not due to any invasion, but the Prismae Crystals. In such a harsh environment, their power was difficult to resist, leading many to lose their minds and bodies to its magic. Forced to find shelter in the south, Ashe now gathers an army to take back her home from the monsters that overrun it.",,True,2023-12-06
